,time,name,value,unit
1899,2024-11-08 15:18:39.404078,dummy_instrument_random_number.param2,20,
1900,2024-11-08 15:18:39.578491,dummy_instrument_random_number.param0,5,
1901,2024-11-08 15:18:39.953777,dummy_instrument_random_number.param0,5,
1902,2024-11-08 15:18:40.385043,dummy_instrument_random_number.param2,20,
1903,2024-11-08 15:18:41.052992,dummy_instrument_random_number.param0,5,
1904,2024-11-08 15:18:41.405809,dummy_instrument_random_number.param2,20,
1905,2024-11-08 15:18:42.155222,dummy_instrument_random_number.param0,5,
1906,2024-11-08 15:18:42.408818,dummy_instrument_random_number.param2,20,
1907,2024-11-08 15:18:43.281753,dummy_instrument_random_number.param0,5,
1908,2024-11-08 15:18:43.408936,dummy_instrument_random_number.param2,20,
1909,2024-11-08 15:18:44.390398,dummy_instrument_random_number.param0,5,
1910,2024-11-08 15:18:44.452245,dummy_instrument_random_number.param2,20,
1911,2024-11-08 15:18:45.386161,dummy_instrument_random_number.param2,20,
1912,2024-11-08 15:18:45.496805,dummy_instrument_random_number.param0,5,
1913,2024-11-08 15:18:46.385183,dummy_instrument_random_number.param2,20,
1914,2024-11-08 15:18:46.606379,dummy_instrument_random_number.param0,5,
1915,2024-11-08 15:18:47.410266,dummy_instrument_random_number.param2,20,
1916,2024-11-08 15:18:47.708268,dummy_instrument_random_number.param0,5,
1917,2024-11-08 15:18:48.385076,dummy_instrument_random_number.param2,20,
1918,2024-11-08 15:18:48.811586,dummy_instrument_random_number.param0,5,
1919,2024-11-08 15:18:49.425015,dummy_instrument_random_number.param2,20,
1920,2024-11-08 15:18:49.946813,dummy_instrument_random_number.param0,5,
1921,2024-11-08 15:18:50.403326,dummy_instrument_random_number.param2,20,
1922,2024-11-08 15:18:51.064759,dummy_instrument_random_number.param0,5,
1923,2024-11-08 15:18:51.396492,dummy_instrument_random_number.param2,20,
1924,2024-11-08 15:18:52.154479,dummy_instrument_random_number.param0,5,
1925,2024-11-08 15:18:52.389147,dummy_instrument_random_number.param2,20,
1926,2024-11-08 15:18:53.254639,dummy_instrument_random_number.param0,5,
1927,2024-11-08 15:18:53.408612,dummy_instrument_random_number.param2,20,
1928,2024-11-08 15:18:54.357253,dummy_instrument_random_number.param0,5,
1929,2024-11-08 15:18:54.407996,dummy_instrument_random_number.param2,20,
1930,2024-11-08 15:18:55.402303,dummy_instrument_random_number.param2,20,
1931,2024-11-08 15:18:55.482858,dummy_instrument_random_number.param0,5,
1932,2024-11-08 15:18:56.391840,dummy_instrument_random_number.param2,20,
1933,2024-11-08 15:18:56.583679,dummy_instrument_random_number.param0,5,
1934,2024-11-08 15:18:57.388164,dummy_instrument_random_number.param2,20,
1935,2024-11-08 15:18:57.687673,dummy_instrument_random_number.param0,5,
1936,2024-11-08 15:18:58.398530,dummy_instrument_random_number.param2,20,
1937,2024-11-08 15:18:58.812346,dummy_instrument_random_number.param0,5,
1938,2024-11-08 15:18:59.401859,dummy_instrument_random_number.param2,20,
1939,2024-11-08 15:18:59.925104,dummy_instrument_random_number.param0,5,
1940,2024-11-08 15:19:00.391682,dummy_instrument_random_number.param2,20,
1941,2024-11-08 15:19:01.008966,dummy_instrument_random_number.param0,5,
1942,2024-11-08 15:19:01.403938,dummy_instrument_random_number.param2,20,
1943,2024-11-08 15:19:02.139616,dummy_instrument_random_number.param0,5,
1944,2024-11-08 15:19:02.397634,dummy_instrument_random_number.param2,20,
1945,2024-11-08 15:19:03.233876,dummy_instrument_random_number.param0,5,
1946,2024-11-08 15:19:03.404768,dummy_instrument_random_number.param2,20,
1947,2024-11-08 15:19:04.343059,dummy_instrument_random_number.param0,5,
1948,2024-11-08 15:19:04.405345,dummy_instrument_random_number.param2,20,
1949,2024-11-08 15:19:05.388611,dummy_instrument_random_number.param2,20,
1950,2024-11-08 15:19:05.453267,dummy_instrument_random_number.param0,5,
1951,2024-11-08 15:19:06.387806,dummy_instrument_random_number.param2,20,
1952,2024-11-08 15:19:06.564181,dummy_instrument_random_number.param0,5,
1953,2024-11-08 15:19:07.397357,dummy_instrument_random_number.param2,20,
1954,2024-11-08 15:19:07.692336,dummy_instrument_random_number.param0,5,
1955,2024-11-08 15:19:08.391560,dummy_instrument_random_number.param2,20,
1956,2024-11-08 15:19:08.772050,dummy_instrument_random_number.param0,5,
1957,2024-11-08 15:19:09.390714,dummy_instrument_random_number.param2,20,
1958,2024-11-08 15:19:09.883453,dummy_instrument_random_number.param0,5,
1959,2024-11-08 15:19:10.414725,dummy_instrument_random_number.param2,20,
1960,2024-11-08 15:19:11.000578,dummy_instrument_random_number.param0,5,
1961,2024-11-08 15:19:11.408138,dummy_instrument_random_number.param2,20,
1962,2024-11-08 15:19:12.111531,dummy_instrument_random_number.param0,5,
1963,2024-11-08 15:19:12.397510,dummy_instrument_random_number.param2,20,
1964,2024-11-08 15:19:13.230522,dummy_instrument_random_number.param0,5,
1965,2024-11-08 15:19:13.413259,dummy_instrument_random_number.param2,20,
1966,2024-11-08 15:19:14.342437,dummy_instrument_random_number.param0,5,
1967,2024-11-08 15:19:14.413438,dummy_instrument_random_number.param2,20,
1968,2024-11-08 15:19:15.414953,dummy_instrument_random_number.param2,20,
1969,2024-11-08 15:19:15.477518,dummy_instrument_random_number.param0,5,
1970,2024-11-08 15:19:16.452825,dummy_instrument_random_number.param2,20,
1971,2024-11-08 15:19:16.567632,dummy_instrument_random_number.param0,5,
1972,2024-11-08 15:19:17.400896,dummy_instrument_random_number.param2,20,
1973,2024-11-08 15:19:17.676276,dummy_instrument_random_number.param0,5,
1974,2024-11-08 15:19:18.404869,dummy_instrument_random_number.param2,20,
1975,2024-11-08 15:19:18.785884,dummy_instrument_random_number.param0,5,
1976,2024-11-08 15:19:19.406748,dummy_instrument_random_number.param2,20,
1977,2024-11-08 15:19:19.896467,dummy_instrument_random_number.param0,5,
1978,2024-11-08 15:19:20.404204,dummy_instrument_random_number.param2,20,
1979,2024-11-08 15:19:20.986220,dummy_instrument_random_number.param0,5,
1980,2024-11-08 15:19:21.402523,dummy_instrument_random_number.param2,20,
1981,2024-11-08 15:19:22.130324,dummy_instrument_random_number.param0,5,
1982,2024-11-08 15:19:22.395069,dummy_instrument_random_number.param2,20,
1983,2024-11-08 15:19:23.231127,dummy_instrument_random_number.param0,5,
1984,2024-11-08 15:19:23.396196,dummy_instrument_random_number.param2,20,
1985,2024-11-08 15:19:24.334027,dummy_instrument_random_number.param0,5,
1986,2024-11-08 15:19:24.413465,dummy_instrument_random_number.param2,20,
1987,2024-11-08 15:19:25.393228,dummy_instrument_random_number.param2,20,
1988,2024-11-08 15:19:25.446396,dummy_instrument_random_number.param0,5,
1989,2024-11-08 15:19:26.384257,dummy_instrument_random_number.param2,20,
1990,2024-11-08 15:19:26.546885,dummy_instrument_random_number.param0,5,
1991,2024-11-08 15:19:27.391280,dummy_instrument_random_number.param2,20,
1992,2024-11-08 15:19:27.667823,dummy_instrument_random_number.param0,5,
1993,2024-11-08 15:19:28.408415,dummy_instrument_random_number.param2,20,
1994,2024-11-08 15:19:28.771470,dummy_instrument_random_number.param0,5,
1995,2024-11-08 15:19:29.388460,dummy_instrument_random_number.param2,20,
1996,2024-11-08 15:19:29.895010,dummy_instrument_random_number.param0,5,
1997,2024-11-08 15:19:30.401423,dummy_instrument_random_number.param2,20,
1998,2024-11-08 15:19:30.986929,dummy_instrument_random_number.param0,5,
1999,2024-11-08 15:19:31.405329,dummy_instrument_random_number.param2,20,
2000,2024-11-08 15:19:32.107355,dummy_instrument_random_number.param0,5,
2001,2024-11-08 15:19:32.389219,dummy_instrument_random_number.param2,20,
2002,2024-11-08 15:19:33.213205,dummy_instrument_random_number.param0,5,
2003,2024-11-08 15:19:33.408261,dummy_instrument_random_number.param2,20,
2004,2024-11-08 15:19:34.309347,dummy_instrument_random_number.param0,5,
2005,2024-11-08 15:19:34.400886,dummy_instrument_random_number.param2,20,
2006,2024-11-08 15:19:35.392898,dummy_instrument_random_number.param2,20,
2007,2024-11-08 15:19:35.443477,dummy_instrument_random_number.param0,5,
2008,2024-11-08 15:19:36.398270,dummy_instrument_random_number.param2,20,
2009,2024-11-08 15:19:36.529663,dummy_instrument_random_number.param0,5,
2010,2024-11-08 15:19:37.394993,dummy_instrument_random_number.param2,20,
2011,2024-11-08 15:19:37.647626,dummy_instrument_random_number.param0,5,
2012,2024-11-08 15:19:38.400202,dummy_instrument_random_number.param2,20,
2013,2024-11-08 15:19:38.748199,dummy_instrument_random_number.param0,5,
2014,2024-11-08 15:19:39.395616,dummy_instrument_random_number.param2,20,
2015,2024-11-08 15:19:39.867635,dummy_instrument_random_number.param0,5,
2016,2024-11-08 15:19:40.388042,dummy_instrument_random_number.param2,20,
2017,2024-11-08 15:19:40.977152,dummy_instrument_random_number.param0,5,
2018,2024-11-08 15:19:41.381610,dummy_instrument_random_number.param2,20,
2019,2024-11-08 15:19:42.079964,dummy_instrument_random_number.param0,5,
2020,2024-11-08 15:19:42.391342,dummy_instrument_random_number.param2,20,
2021,2024-11-08 15:19:43.183474,dummy_instrument_random_number.param0,5,
2022,2024-11-08 15:19:43.384024,dummy_instrument_random_number.param2,20,
2023,2024-11-08 15:19:44.314492,dummy_instrument_random_number.param0,5,
2024,2024-11-08 15:19:44.408465,dummy_instrument_random_number.param2,20,
2025,2024-11-08 15:19:45.401363,dummy_instrument_random_number.param2,20,
2026,2024-11-08 15:19:45.448797,dummy_instrument_random_number.param0,5,
2027,2024-11-08 15:19:46.411355,dummy_instrument_random_number.param2,20,
2028,2024-11-08 15:19:46.520603,dummy_instrument_random_number.param0,5,
2029,2024-11-08 15:19:47.401958,dummy_instrument_random_number.param2,20,
2030,2024-11-08 15:19:47.624511,dummy_instrument_random_number.param0,5,
2031,2024-11-08 15:19:48.396515,dummy_instrument_random_number.param2,20,
2032,2024-11-08 15:19:48.740273,dummy_instrument_random_number.param0,5,
2033,2024-11-08 15:19:49.398540,dummy_instrument_random_number.param2,20,
2034,2024-11-08 15:19:49.854291,dummy_instrument_random_number.param0,5,
2035,2024-11-08 15:19:50.404110,dummy_instrument_random_number.param2,20,
2036,2024-11-08 15:19:50.957470,dummy_instrument_random_number.param0,5,
2037,2024-11-08 15:19:51.390081,dummy_instrument_random_number.param2,20,
2038,2024-11-08 15:19:52.044590,dummy_instrument_random_number.param0,5,
2039,2024-11-08 15:19:52.401475,dummy_instrument_random_number.param2,20,
2040,2024-11-08 15:19:53.162038,dummy_instrument_random_number.param0,5,
2041,2024-11-08 15:19:53.382234,dummy_instrument_random_number.param2,20,
2042,2024-11-08 15:19:54.279990,dummy_instrument_random_number.param0,5,
2043,2024-11-08 15:19:54.405831,dummy_instrument_random_number.param2,20,
2044,2024-11-08 15:19:55.399225,dummy_instrument_random_number.param0,5,
2045,2024-11-08 15:19:55.451080,dummy_instrument_random_number.param2,20,
2046,2024-11-08 15:19:56.413977,dummy_instrument_random_number.param2,20,
2047,2024-11-08 15:19:56.520931,dummy_instrument_random_number.param0,5,
2048,2024-11-08 15:19:57.381307,dummy_instrument_random_number.param2,20,
2049,2024-11-08 15:19:57.634704,dummy_instrument_random_number.param0,5,
2050,2024-11-08 15:19:58.397192,dummy_instrument_random_number.param2,20,
2051,2024-11-08 15:19:58.717637,dummy_instrument_random_number.param0,5,
2052,2024-11-08 15:19:59.389681,dummy_instrument_random_number.param2,20,
2053,2024-11-08 15:19:59.832728,dummy_instrument_random_number.param0,5,
2054,2024-11-08 15:20:00.399744,dummy_instrument_random_number.param2,20,
2055,2024-11-08 15:20:00.952864,dummy_instrument_random_number.param0,5,
2056,2024-11-08 15:20:01.395116,dummy_instrument_random_number.param2,20,
2057,2024-11-08 15:20:02.042104,dummy_instrument_random_number.param0,5,
2058,2024-11-08 15:20:02.404620,dummy_instrument_random_number.param2,20,
2059,2024-11-08 15:20:03.156770,dummy_instrument_random_number.param0,5,
2060,2024-11-08 15:20:03.412015,dummy_instrument_random_number.param2,20,
2061,2024-11-08 15:20:04.271773,dummy_instrument_random_number.param0,5,
2062,2024-11-08 15:20:04.389748,dummy_instrument_random_number.param2,20,
2063,2024-11-08 15:20:05.391480,dummy_instrument_random_number.param0,5,
2064,2024-11-08 15:20:05.455665,dummy_instrument_random_number.param2,20,
2065,2024-11-08 15:20:06.401130,dummy_instrument_random_number.param2,20,
2066,2024-11-08 15:20:06.499853,dummy_instrument_random_number.param0,5,
2067,2024-11-08 15:20:07.397341,dummy_instrument_random_number.param2,20,
2068,2024-11-08 15:20:07.595818,dummy_instrument_random_number.param0,5,
2069,2024-11-08 15:20:08.393139,dummy_instrument_random_number.param2,20,
2070,2024-11-08 15:20:08.718761,dummy_instrument_random_number.param0,5,
2071,2024-11-08 15:20:09.408770,dummy_instrument_random_number.param2,20,
2072,2024-11-08 15:20:09.830633,dummy_instrument_random_number.param0,5,
2073,2024-11-08 15:20:10.398308,dummy_instrument_random_number.param2,20,
2074,2024-11-08 15:20:10.936020,dummy_instrument_random_number.param0,5,
2075,2024-11-08 15:20:11.402815,dummy_instrument_random_number.param2,20,
2076,2024-11-08 15:20:12.050382,dummy_instrument_random_number.param0,5,
2077,2024-11-08 15:20:12.401328,dummy_instrument_random_number.param2,20,
2078,2024-11-08 15:20:13.162656,dummy_instrument_random_number.param0,5,
2079,2024-11-08 15:20:13.420284,dummy_instrument_random_number.param2,20,
2080,2024-11-08 15:20:14.273123,dummy_instrument_random_number.param0,5,
2081,2024-11-08 15:20:14.406288,dummy_instrument_random_number.param2,20,
2082,2024-11-08 15:20:15.378023,dummy_instrument_random_number.param0,5,
2083,2024-11-08 15:20:15.431597,dummy_instrument_random_number.param2,20,
2084,2024-11-08 15:20:16.395637,dummy_instrument_random_number.param2,20,
2085,2024-11-08 15:20:16.477144,dummy_instrument_random_number.param0,5,
2086,2024-11-08 15:20:17.395463,dummy_instrument_random_number.param2,20,
2087,2024-11-08 15:20:17.592429,dummy_instrument_random_number.param0,5,
2088,2024-11-08 15:20:18.380934,dummy_instrument_random_number.param2,20,
2089,2024-11-08 15:20:18.706940,dummy_instrument_random_number.param0,5,
2090,2024-11-08 15:20:19.398982,dummy_instrument_random_number.param2,20,
2091,2024-11-08 15:20:19.812518,dummy_instrument_random_number.param0,5,
2092,2024-11-08 15:20:20.407291,dummy_instrument_random_number.param2,20,
2093,2024-11-08 15:20:20.923437,dummy_instrument_random_number.param0,5,
2094,2024-11-08 15:20:21.407383,dummy_instrument_random_number.param2,20,
2095,2024-11-08 15:20:22.019052,dummy_instrument_random_number.param0,5,
2096,2024-11-08 15:20:22.395250,dummy_instrument_random_number.param2,20,
2097,2024-11-08 15:20:23.140667,dummy_instrument_random_number.param0,5,
2098,2024-11-08 15:20:23.393559,dummy_instrument_random_number.param2,20,
2099,2024-11-08 15:20:24.272868,dummy_instrument_random_number.param0,5,
2100,2024-11-08 15:20:24.404232,dummy_instrument_random_number.param2,20,
2101,2024-11-08 15:20:25.361731,dummy_instrument_random_number.param0,5,
2102,2024-11-08 15:20:25.410782,dummy_instrument_random_number.param2,20,
2103,2024-11-08 15:20:26.393328,dummy_instrument_random_number.param2,20,
2104,2024-11-08 15:20:26.467324,dummy_instrument_random_number.param0,5,
2105,2024-11-08 15:20:27.394241,dummy_instrument_random_number.param2,20,
2106,2024-11-08 15:20:27.570752,dummy_instrument_random_number.param0,5,
2107,2024-11-08 15:20:28.406108,dummy_instrument_random_number.param2,20,
2108,2024-11-08 15:20:28.690947,dummy_instrument_random_number.param0,5,
2109,2024-11-08 15:20:29.404874,dummy_instrument_random_number.param2,20,
2110,2024-11-08 15:20:29.817484,dummy_instrument_random_number.param0,5,
2111,2024-11-08 15:20:30.399656,dummy_instrument_random_number.param2,20,
2112,2024-11-08 15:20:30.878054,dummy_instrument_random_number.param0,5,
2113,2024-11-08 15:20:31.386383,dummy_instrument_random_number.param2,20,
2114,2024-11-08 15:20:31.999187,dummy_instrument_random_number.param0,5,
2115,2024-11-08 15:20:32.407065,dummy_instrument_random_number.param2,20,
2116,2024-11-08 15:20:33.115658,dummy_instrument_random_number.param0,5,
2117,2024-11-08 15:20:33.412011,dummy_instrument_random_number.param2,20,
2118,2024-11-08 15:20:34.248980,dummy_instrument_random_number.param0,5,
2119,2024-11-08 15:20:34.399667,dummy_instrument_random_number.param2,20,
2120,2024-11-08 15:20:35.346524,dummy_instrument_random_number.param0,5,
2121,2024-11-08 15:20:35.408884,dummy_instrument_random_number.param2,20,
2122,2024-11-08 15:20:36.388180,dummy_instrument_random_number.param2,20,
2123,2024-11-08 15:20:36.433568,dummy_instrument_random_number.param0,5,
2124,2024-11-08 15:20:37.405091,dummy_instrument_random_number.param2,20,
2125,2024-11-08 15:20:37.566183,dummy_instrument_random_number.param0,5,
2126,2024-11-08 15:20:38.388828,dummy_instrument_random_number.param2,20,
2127,2024-11-08 15:20:38.660117,dummy_instrument_random_number.param0,5,
2128,2024-11-08 15:20:39.391245,dummy_instrument_random_number.param2,20,
2129,2024-11-08 15:20:39.765362,dummy_instrument_random_number.param0,5,
2130,2024-11-08 15:20:40.406542,dummy_instrument_random_number.param2,20,
2131,2024-11-08 15:20:40.936189,dummy_instrument_random_number.param0,5,
2132,2024-11-08 15:20:41.382424,dummy_instrument_random_number.param2,20,
2133,2024-11-08 15:20:41.996805,dummy_instrument_random_number.param0,5,
2134,2024-11-08 15:20:42.393763,dummy_instrument_random_number.param2,20,
2135,2024-11-08 15:20:43.093551,dummy_instrument_random_number.param0,5,
2136,2024-11-08 15:20:43.382454,dummy_instrument_random_number.param2,20,
2137,2024-11-08 15:20:44.241592,dummy_instrument_random_number.param0,5,
2138,2024-11-08 15:20:44.394810,dummy_instrument_random_number.param2,20,
2139,2024-11-08 15:20:45.321202,dummy_instrument_random_number.param0,5,
2140,2024-11-08 15:20:45.409274,dummy_instrument_random_number.param2,20,
2141,2024-11-08 15:20:46.410991,dummy_instrument_random_number.param2,20,
2142,2024-11-08 15:20:46.462690,dummy_instrument_random_number.param0,5,
2143,2024-11-08 15:20:47.390958,dummy_instrument_random_number.param2,20,
2144,2024-11-08 15:20:47.530311,dummy_instrument_random_number.param0,5,
2145,2024-11-08 15:20:48.401710,dummy_instrument_random_number.param2,20,
2146,2024-11-08 15:20:48.652790,dummy_instrument_random_number.param0,5,
2147,2024-11-08 15:20:49.390767,dummy_instrument_random_number.param2,20,
2148,2024-11-08 15:20:49.756216,dummy_instrument_random_number.param0,5,
2149,2024-11-08 15:20:50.383387,dummy_instrument_random_number.param2,20,
2150,2024-11-08 15:20:50.849159,dummy_instrument_random_number.param0,5,
2151,2024-11-08 15:20:51.394951,dummy_instrument_random_number.param2,20,
2152,2024-11-08 15:20:51.990124,dummy_instrument_random_number.param0,5,
2153,2024-11-08 15:20:52.408613,dummy_instrument_random_number.param2,20,
2154,2024-11-08 15:20:53.090142,dummy_instrument_random_number.param0,5,
2155,2024-11-08 15:20:53.400522,dummy_instrument_random_number.param2,20,
2156,2024-11-08 15:20:54.220216,dummy_instrument_random_number.param0,5,
2157,2024-11-08 15:20:54.415057,dummy_instrument_random_number.param2,20,
2158,2024-11-08 15:20:55.310210,dummy_instrument_random_number.param0,5,
2159,2024-11-08 15:20:55.403506,dummy_instrument_random_number.param2,20,
2160,2024-11-08 15:20:56.419055,dummy_instrument_random_number.param2,20,
2161,2024-11-08 15:20:56.486319,dummy_instrument_random_number.param0,5,
2162,2024-11-08 15:20:57.405620,dummy_instrument_random_number.param2,20,
2163,2024-11-08 15:20:57.531252,dummy_instrument_random_number.param0,5,
2164,2024-11-08 15:20:58.408261,dummy_instrument_random_number.param2,20,
2165,2024-11-08 15:20:58.616228,dummy_instrument_random_number.param0,5,
2166,2024-11-08 15:20:59.390061,dummy_instrument_random_number.param2,20,
2167,2024-11-08 15:20:59.728786,dummy_instrument_random_number.param0,5,
2168,2024-11-08 15:21:00.391281,dummy_instrument_random_number.param2,20,
2169,2024-11-08 15:21:00.867564,dummy_instrument_random_number.param0,5,
2170,2024-11-08 15:21:01.420345,dummy_instrument_random_number.param2,20,
2171,2024-11-08 15:21:01.960684,dummy_instrument_random_number.param0,5,
2172,2024-11-08 15:21:02.406811,dummy_instrument_random_number.param2,20,
2173,2024-11-08 15:21:03.091304,dummy_instrument_random_number.param0,5,
2174,2024-11-08 15:21:03.396748,dummy_instrument_random_number.param2,20,
2175,2024-11-08 15:21:04.177458,dummy_instrument_random_number.param0,5,
2176,2024-11-08 15:21:04.394984,dummy_instrument_random_number.param2,20,
2177,2024-11-08 15:21:05.282694,dummy_instrument_random_number.param0,5,
2178,2024-11-08 15:21:05.382670,dummy_instrument_random_number.param2,20,
2179,2024-11-08 15:21:06.404936,dummy_instrument_random_number.param0,5,
2180,2024-11-08 15:21:06.462048,dummy_instrument_random_number.param2,20,
2181,2024-11-08 15:21:07.388200,dummy_instrument_random_number.param2,20,
2182,2024-11-08 15:21:07.531722,dummy_instrument_random_number.param0,5,
2183,2024-11-08 15:21:08.397587,dummy_instrument_random_number.param2,20,
2184,2024-11-08 15:21:08.636626,dummy_instrument_random_number.param0,5,
2185,2024-11-08 15:21:09.406801,dummy_instrument_random_number.param2,20,
2186,2024-11-08 15:21:09.721622,dummy_instrument_random_number.param0,5,
2187,2024-11-08 15:21:10.395274,dummy_instrument_random_number.param2,20,
2188,2024-11-08 15:21:10.827786,dummy_instrument_random_number.param0,5,
2189,2024-11-08 15:21:11.409672,dummy_instrument_random_number.param2,20,
2190,2024-11-08 15:21:11.947073,dummy_instrument_random_number.param0,5,
2191,2024-11-08 15:21:12.391896,dummy_instrument_random_number.param2,20,
2192,2024-11-08 15:21:13.058080,dummy_instrument_random_number.param0,5,
2193,2024-11-08 15:21:13.416772,dummy_instrument_random_number.param2,20,
2194,2024-11-08 15:21:14.178258,dummy_instrument_random_number.param0,5,
2195,2024-11-08 15:21:14.402657,dummy_instrument_random_number.param2,20,
2196,2024-11-08 15:21:15.285394,dummy_instrument_random_number.param0,5,
2197,2024-11-08 15:21:15.407897,dummy_instrument_random_number.param2,20,
2198,2024-11-08 15:21:16.399723,dummy_instrument_random_number.param0,5,
2199,2024-11-08 15:21:16.459436,dummy_instrument_random_number.param2,20,
2200,2024-11-08 15:21:17.400457,dummy_instrument_random_number.param2,20,
2201,2024-11-08 15:21:17.500877,dummy_instrument_random_number.param0,5,
2202,2024-11-08 15:21:18.398324,dummy_instrument_random_number.param2,20,
2203,2024-11-08 15:21:18.612363,dummy_instrument_random_number.param0,5,
2204,2024-11-08 15:21:19.397213,dummy_instrument_random_number.param2,20,
2205,2024-11-08 15:21:19.716771,dummy_instrument_random_number.param0,5,
2206,2024-11-08 15:21:20.401411,dummy_instrument_random_number.param2,20,
2207,2024-11-08 15:21:20.835594,dummy_instrument_random_number.param0,5,
2208,2024-11-08 15:21:21.393667,dummy_instrument_random_number.param2,20,
2209,2024-11-08 15:21:21.933034,dummy_instrument_random_number.param0,5,
2210,2024-11-08 15:21:22.407184,dummy_instrument_random_number.param2,20,
2211,2024-11-08 15:21:23.049135,dummy_instrument_random_number.param0,5,
2212,2024-11-08 15:21:23.428062,dummy_instrument_random_number.param2,20,
2213,2024-11-08 15:21:24.180355,dummy_instrument_random_number.param0,5,
2214,2024-11-08 15:21:24.439835,dummy_instrument_random_number.param2,20,
2215,2024-11-08 15:21:25.271796,dummy_instrument_random_number.param0,5,
2216,2024-11-08 15:21:25.420226,dummy_instrument_random_number.param2,20,
2217,2024-11-08 15:21:26.373736,dummy_instrument_random_number.param0,5,
2218,2024-11-08 15:21:26.421297,dummy_instrument_random_number.param2,20,
2219,2024-11-08 15:21:27.413285,dummy_instrument_random_number.param2,20,
2220,2024-11-08 15:21:27.499999,dummy_instrument_random_number.param0,5,
2221,2024-11-08 15:21:28.411150,dummy_instrument_random_number.param2,20,
2222,2024-11-08 15:21:28.613540,dummy_instrument_random_number.param0,5,
2223,2024-11-08 15:21:29.419269,dummy_instrument_random_number.param2,20,
2224,2024-11-08 15:21:29.712513,dummy_instrument_random_number.param0,5,
2225,2024-11-08 15:21:30.403575,dummy_instrument_random_number.param2,20,
2226,2024-11-08 15:21:30.809790,dummy_instrument_random_number.param0,5,
2227,2024-11-08 15:21:31.403729,dummy_instrument_random_number.param2,20,
2228,2024-11-08 15:21:31.948521,dummy_instrument_random_number.param0,5,
2229,2024-11-08 15:21:32.392983,dummy_instrument_random_number.param2,20,
2230,2024-11-08 15:21:33.053076,dummy_instrument_random_number.param0,5,
2231,2024-11-08 15:21:33.404445,dummy_instrument_random_number.param2,20,
2232,2024-11-08 15:21:34.171979,dummy_instrument_random_number.param0,5,
2233,2024-11-08 15:21:34.385660,dummy_instrument_random_number.param2,20,
2234,2024-11-08 15:21:35.266698,dummy_instrument_random_number.param0,5,
2235,2024-11-08 15:21:35.401533,dummy_instrument_random_number.param2,20,
2236,2024-11-08 15:21:36.377400,dummy_instrument_random_number.param0,5,
2237,2024-11-08 15:21:36.425805,dummy_instrument_random_number.param2,20,
2238,2024-11-08 15:21:37.421511,dummy_instrument_random_number.param2,20,
2239,2024-11-08 15:21:37.512536,dummy_instrument_random_number.param0,5,
2240,2024-11-08 15:21:38.409563,dummy_instrument_random_number.param2,20,
2241,2024-11-08 15:21:38.588801,dummy_instrument_random_number.param0,5,
2242,2024-11-08 15:21:39.405323,dummy_instrument_random_number.param2,20,
2243,2024-11-08 15:21:39.703644,dummy_instrument_random_number.param0,5,
2244,2024-11-08 15:21:40.393863,dummy_instrument_random_number.param2,20,
2245,2024-11-08 15:21:40.815864,dummy_instrument_random_number.param0,5,
2246,2024-11-08 15:21:41.393745,dummy_instrument_random_number.param2,20,
2247,2024-11-08 15:21:41.910329,dummy_instrument_random_number.param0,5,
2248,2024-11-08 15:21:42.408800,dummy_instrument_random_number.param2,20,
2249,2024-11-08 15:21:43.037956,dummy_instrument_random_number.param0,5,
2250,2024-11-08 15:21:43.404203,dummy_instrument_random_number.param2,20,
2251,2024-11-08 15:21:44.137288,dummy_instrument_random_number.param0,5,
2252,2024-11-08 15:21:44.396335,dummy_instrument_random_number.param2,20,
2253,2024-11-08 15:21:45.271335,dummy_instrument_random_number.param0,5,
2254,2024-11-08 15:21:45.403595,dummy_instrument_random_number.param2,20,
2255,2024-11-08 15:21:46.357127,dummy_instrument_random_number.param0,5,
2256,2024-11-08 15:21:46.408854,dummy_instrument_random_number.param2,20,
2257,2024-11-08 15:21:47.441248,dummy_instrument_random_number.param2,20,
2258,2024-11-08 15:21:47.476812,dummy_instrument_random_number.param0,5,
2259,2024-11-08 15:21:48.397527,dummy_instrument_random_number.param2,20,
2260,2024-11-08 15:21:48.580769,dummy_instrument_random_number.param0,5,
2261,2024-11-08 15:21:49.406388,dummy_instrument_random_number.param2,20,
2262,2024-11-08 15:21:49.673978,dummy_instrument_random_number.param0,5,
2263,2024-11-08 15:21:50.401606,dummy_instrument_random_number.param2,20,
2264,2024-11-08 15:21:50.787074,dummy_instrument_random_number.param0,5,
2265,2024-11-08 15:21:51.402093,dummy_instrument_random_number.param2,20,
2266,2024-11-08 15:21:51.907716,dummy_instrument_random_number.param0,5,
2267,2024-11-08 15:21:52.381797,dummy_instrument_random_number.param2,20,
2268,2024-11-08 15:21:53.008489,dummy_instrument_random_number.param0,5,
2269,2024-11-08 15:21:53.386374,dummy_instrument_random_number.param2,20,
2270,2024-11-08 15:21:54.117360,dummy_instrument_random_number.param0,5,
2271,2024-11-08 15:21:54.394249,dummy_instrument_random_number.param2,20,
2272,2024-11-08 15:21:55.222938,dummy_instrument_random_number.param0,5,
2273,2024-11-08 15:21:55.411295,dummy_instrument_random_number.param2,20,
2274,2024-11-08 15:21:56.336016,dummy_instrument_random_number.param0,5,
2275,2024-11-08 15:21:56.408070,dummy_instrument_random_number.param2,20,
2276,2024-11-08 15:21:57.394546,dummy_instrument_random_number.param2,20,
